"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
1920,23,0.00741,0.00738,0.5,66567,491,66321,2693311,40.46,FALSE
1920,24,0.00749,0.00747,0.5,66076,493,65829,2626989,39.76,FALSE
1920,25,0.00749,0.00746,0.5,65582,490,65337,2561161,39.05,FALSE
1920,26,0.00736,0.00733,0.5,65093,477,64854,2495823,38.34,FALSE
1920,27,0.00723,0.0072,0.5,64616,465,64383,2430969,37.62,FALSE
1920,28,0.00823,0.0082,0.5,64150,526,63887,2366586,36.89,FALSE
1920,29,0.00616,0.00614,0.5,63624,391,63429,2302699,36.19,FALSE
1920,30,0.00904,0.009,0.5,63234,569,62949,2239270,35.41,FALSE
1920,31,0.00509,0.00507,0.5,62665,318,62506,2176321,34.73,FALSE
1920,32,0.00796,0.00793,0.5,62347,494,62099,2113815,33.9,FALSE
1920,33,0.00769,0.00766,0.5,61852,474,61615,2051716,33.17,FALSE
1920,34,0.00794,0.0079,0.5,61379,485,61136,1990100,32.42,FALSE
1920,35,0.00902,0.00898,0.5,60893,547,60620,1928964,31.68,FALSE
1920,36,0.0088,0.00876,0.5,60347,529,60083,1868344,30.96,FALSE
1920,37,0.00769,0.00766,0.5,59818,458,59589,1808262,30.23,FALSE
1920,38,0.00989,0.00984,0.5,59360,584,59068,1748673,29.46,FALSE
1920,39,0.00682,0.00679,0.5,58776,399,58576,1689605,28.75,FALSE
1920,40,0.01349,0.0134,0.5,58376,782,57985,1631029,27.94,FALSE
1920,41,0.00592,0.0059,0.5,57594,340,57424,1573044,27.31,FALSE
1920,42,0.01079,0.01073,0.5,57254,614,56947,1515619,26.47,FALSE
1920,43,0.00801,0.00798,0.5,56640,452,56414,1458672,25.75,FALSE
1920,44,0.0104,0.01035,0.5,56188,581,55897,1402258,24.96,FALSE
1920,45,0.01377,0.01368,0.5,55607,761,55226,1346361,24.21,FALSE
1920,46,0.01134,0.01127,0.5,54846,618,54537,1291135,23.54,FALSE
1920,47,0.00997,0.00992,0.5,54228,538,53959,1236598,22.8,FALSE
1920,48,0.01389,0.01379,0.5,53690,741,53319,1182639,22.03,FALSE
1920,49,0.00968,0.00963,0.5,52949,510,52694,1129320,21.33,FALSE
1920,50,0.02078,0.02057,0.5,52439,1079,51900,1076626,20.53,FALSE
1920,51,0.00894,0.0089,0.5,51360,457,51132,1024726,19.95,FALSE
1920,52,0.01602,0.01589,0.5,50903,809,50499,973594,19.13,FALSE
1920,53,0.01305,0.01297,0.5,50094,650,49769,923096,18.43,FALSE
1920,54,0.01751,0.01736,0.5,49445,858,49015,873326,17.66,FALSE
1920,55,0.02175,0.02152,0.5,48586,1045,48064,824311,16.97,FALSE
1920,56,0.02184,0.02161,0.5,47541,1027,47027,776247,16.33,FALSE
1920,57,0.01784,0.01769,0.5,46514,823,46102,729220,15.68,FALSE
1920,58,0.02569,0.02536,0.5,45691,1159,45112,683118,14.95,FALSE
1920,59,0.01848,0.01831,0.5,44532,815,44124,638006,14.33,FALSE
1920,60,0.04597,0.04493,0.5,43717,1964,42735,593882,13.58,FALSE
1920,61,0.01873,0.01855,0.5,41752,775,41365,551147,13.2,FALSE
1920,62,0.03428,0.0337,0.5,40978,1381,40287,509782,12.44,FALSE
1920,63,0.03165,0.03115,0.5,39597,1234,38980,469495,11.86,FALSE
1920,64,0.04134,0.04051,0.5,38363,1554,37586,430515,11.22,FALSE
1920,65,0.05395,0.05253,0.5,36809,1934,35842,392929,10.67,FALSE
1920,66,0.04931,0.04812,0.5,34876,1678,34037,357086,10.24,FALSE
1920,67,0.04573,0.04471,0.5,33197,1484,32455,323050,9.73,FALSE
1920,68,0.05967,0.05794,0.5,31713,1838,30794,290595,9.16,FALSE
1920,69,0.03832,0.0376,0.5,29876,1123,29314,259800,8.7,FALSE
1920,70,0.11442,0.10822,0.5,28752,3112,27196,230486,8.02,FALSE
1920,71,0.04423,0.04328,0.5,25641,1110,25086,203290,7.93,FALSE
1920,72,0.08976,0.0859,0.5,24531,2107,23477,178204,7.26,FALSE
1920,73,0.07989,0.07682,0.5,22424,1723,21562,154727,6.9,FALSE
1920,74,0.10867,0.10307,0.5,20701,2134,19634,133164,6.43,FALSE
1920,75,0.15426,0.14322,0.5,18567,2659,17238,113530,6.11,FALSE
1920,76,0.13813,0.1292,0.5,15908,2055,14881,96292,6.05,FALSE
1920,77,0.13271,0.12445,0.5,13853,1724,12991,81412,5.88,FALSE
1920,78,0.18782,0.1717,0.5,12129,2082,11088,68421,5.64,FALSE
1920,79,0.10693,0.10151,0.5,10046,1020,9536,57334,5.71,FALSE
1920,80,0.23949,0.21388,0.5,9027,1931,8061,47797,5.3,FALSE
1920,81,0.08598,0.08243,0.5,7096,585,6804,39736,5.6,FALSE
1920,82,0.15792,0.14637,0.5,6511,953,6035,32932,5.06,FALSE
1920,83,0.12837,0.12062,0.5,5558,670,5223,26898,4.84,FALSE
1920,84,0.2004,0.18214,0.5,4888,890,4442,21675,4.43,FALSE
1920,85,0.2198,0.19803,0.5,3997,792,3602,17233,4.31,FALSE
1920,86,0.21276,0.1923,0.5,3206,616,2898,13631,4.25,FALSE
1920,87,0.19812,0.18026,0.5,2589,467,2356,10733,4.15,FALSE
1920,88,0.24106,0.21513,0.5,2123,457,1894,8378,3.95,FALSE
1920,89,0.18352,0.16809,0.5,1666,280,1526,6483,3.89,FALSE
1920,90,0.41266,0.34208,0.5,1386,474,1149,4957,3.58,FALSE
1920,91,0.13337,0.12503,0.5,912,114,855,3809,4.18,FALSE
1920,92,0.24511,0.21835,0.5,798,174,711,2954,3.7,FALSE
1920,93,0.22336,0.20092,0.5,624,125,561,2243,3.6,FALSE
1920,94,0.25238,0.2241,0.5,498,112,442,1682,3.38,FALSE
1920,95,0.28656,0.25065,0.5,387,97,338,1240,3.21,FALSE
1920,96,0.29659,0.25829,0.5,290,75,252,901,3.11,FALSE
1920,97,0.30677,0.26597,0.5,215,57,186,649,3.02,FALSE
1920,98,0.31708,0.27369,0.5,158,43,136,463,2.93,FALSE
1920,99,0.32752,0.28143,0.5,115,32,98,327,2.85,FALSE
1920,100,0.33808,0.28919,0.5,82,24,70,228,2.77,FALSE
1920,101,0.34876,0.29697,0.5,59,17,50,158,2.7,FALSE
1920,102,0.35956,0.30477,0.5,41,13,35,108,2.63,FALSE
1920,103,0.37046,0.31256,0.5,29,9,24,73,2.56,FALSE
1920,104,0.38146,0.32036,0.5,20,6,17,49,2.49,FALSE
1920,105,0.39255,0.32814,0.5,13,4,11,33,2.43,FALSE
1920,106,0.40374,0.33592,0.5,9,3,7,21,2.38,FALSE
1920,107,0.41501,0.34369,0.5,6,2,5,14,2.33,FALSE
1920,108,0.42635,0.35144,0.5,4,1,3,9,2.28,FALSE
1920,109,0.43778,0.35916,0.5,3,1,2,6,2.25,FALSE
1920,110,0.44926,1,2.23,2,2,4,4,2.23,TRUE
1925,0,0.13924,0.12697,0.31,100000,12697,91187,4835483,48.35,FALSE
1925,1,0.05423,0.0528,0.5,87303,4610,84998,4744296,54.34,FALSE
1925,2,0.02648,0.02613,0.5,82693,2161,81612,4659298,56.34,FALSE
1925,3,0.01409,0.01399,0.5,80532,1126,79969,4577686,56.84,FALSE
1925,4,0.00936,0.00931,0.5,79405,739,79036,4497717,56.64,FALSE
1925,5,0.00667,0.00664,0.5,78666,523,78405,4418682,56.17,FALSE
1925,6,0.00563,0.00561,0.5,78143,439,77924,4340277,55.54,FALSE
1925,7,0.00394,0.00393,0.5,77705,306,77552,4262353,54.85,FALSE
1925,8,0.00323,0.00323,0.5,77399,250,77274,4184801,54.07,FALSE
1925,9,0.0028,0.00279,0.5,77149,215,77041,4107527,53.24,FALSE
1925,10,0.00263,0.00263,0.5,76934,202,76833,4030486,52.39,FALSE
1925,11,0.00253,0.00252,0.5,76731,194,76635,3953653,51.53,FALSE
1925,12,0.00265,0.00264,0.5,76538,202,76437,3877019,50.65,FALSE
1925,13,0.0027,0.0027,0.5,76335,206,76232,3800582,49.79,FALSE
1925,14,0.00321,0.0032,0.5,76129,244,76007,3724350,48.92,FALSE
1925,15,0.00328,0.00327,0.5,75885,248,75761,3648342,48.08,FALSE
1925,16,0.00383,0.00382,0.5,75637,289,75493,3572581,47.23,FALSE
1925,17,0.00464,0.00463,0.5,75348,349,75174,3497089,46.41,FALSE
1925,18,0.00557,0.00556,0.5,74999,417,74791,3421915,45.63,FALSE
1925,19,0.00521,0.0052,0.5,74582,388,74389,3347124,44.88,FALSE
1925,20,0.00559,0.00557,0.5,74195,413,73988,3272735,44.11,FALSE
1925,21,0.00493,0.00492,0.5,73781,363,73600,3198747,43.35,FALSE
1925,22,0.00614,0.00612,0.5,73418,450,73193,3125148,42.57,FALSE
1925,23,0.00614,0.00612,0.5,72969,447,72745,3051954,41.83,FALSE
1925,24,0.00626,0.00624,0.5,72522,453,72296,2979209,41.08,FALSE
1925,25,0.00623,0.00621,0.5,72070,448,71846,2906913,40.33,FALSE
1925,26,0.00633,0.00631,0.5,71622,452,71396,2835067,39.58,FALSE
1925,27,0.00611,0.00609,0.5,71170,433,70953,2763671,38.83,FALSE
1925,28,0.0067,0.00668,0.5,70737,472,70501,2692718,38.07,FALSE
1925,29,0.0054,0.00539,0.5,70265,379,70075,2622217,37.32,FALSE
1925,30,0.00776,0.00773,0.5,69886,540,69616,2552142,36.52,FALSE
1925,31,0.00462,0.00461,0.5,69346,320,69186,2482526,35.8,FALSE
1925,32,0.00679,0.00677,0.5,69026,467,68792,2413341,34.96,FALSE
1925,33,0.00685,0.00682,0.5,68559,468,68325,2344548,34.2,FALSE
1925,34,0.00664,0.00662,0.5,68091,450,67866,2276223,33.43,FALSE
1925,35,0.00723,0.00721,0.5,67641,488,67397,2208357,32.65,FALSE
1925,36,0.00716,0.00714,0.5,67153,479,66913,2140960,31.88,FALSE
1925,37,0.00647,0.00645,0.5,66674,430,66459,2074047,31.11,FALSE
1925,38,0.00808,0.00805,0.5,66244,533,65977,2007588,30.31,FALSE
1925,39,0.00662,0.0066,0.5,65710,434,65493,1941611,29.55,FALSE
1925,40,0.01192,0.01185,0.5,65277,774,64890,1876118,28.74,FALSE
1925,41,0.00589,0.00587,0.5,64503,379,64314,1811228,28.08,FALSE
1925,42,0.0104,0.01035,0.5,64124,663,63793,1746915,27.24,FALSE
1925,43,0.00791,0.00788,0.5,63461,500,63211,1683122,26.52,FALSE
1925,44,0.00889,0.00885,0.5,62961,557,62682,1619911,25.73,FALSE
1925,45,0.01124,0.01117,0.5,62403,697,62055,1557229,24.95,FALSE
1925,46,0.00948,0.00944,0.5,61706,582,61415,1495174,24.23,FALSE
1925,47,0.00898,0.00894,0.5,61124,546,60851,1433759,23.46,FALSE
1925,48,0.0123,0.01223,0.5,60577,741,60207,1372909,22.66,FALSE
1925,49,0.00991,0.00986,0.5,59837,590,59542,1312702,21.94,FALSE
1925,50,0.01946,0.01927,0.5,59247,1142,58676,1253160,21.15,FALSE
1925,51,0.00942,0.00938,0.5,58105,545,57832,1194484,20.56,FALSE
1925,52,0.01621,0.01608,0.5,57560,925,57097,1136652,19.75,FALSE
1925,53,0.01359,0.01349,0.5,56635,764,56253,1079555,19.06,FALSE
1925,54,0.01586,0.01573,0.5,55870,879,55431,1023302,18.32,FALSE
1925,55,0.01778,0.01762,0.5,54992,969,54507,967871,17.6,FALSE
1925,56,0.01866,0.01849,0.5,54022,999,53523,913364,16.91,FALSE
1925,57,0.01597,0.01584,0.5,53024,840,52604,859841,16.22,FALSE
1925,58,0.02253,0.02228,0.5,52184,1163,51603,807237,15.47,FALSE
1925,59,0.01872,0.01854,0.5,51021,946,50548,755635,14.81,FALSE
1925,60,0.04463,0.04365,0.5,50075,2186,48982,705086,14.08,FALSE
1925,61,0.01935,0.01916,0.5,47889,918,47430,656104,13.7,FALSE
1925,62,0.03457,0.03398,0.5,46972,1596,46173,608674,12.96,FALSE
1925,63,0.03286,0.03232,0.5,45375,1467,44642,562500,12.4,FALSE
1925,64,0.03784,0.03714,0.5,43909,1631,43093,517858,11.79,FALSE
1925,65,0.04616,0.04512,0.5,42278,1907,41324,474765,11.23,FALSE
1925,66,0.04456,0.04359,0.5,40370,1760,39490,433441,10.74,FALSE
1925,67,0.04413,0.04318,0.5,38610,1667,37777,393951,10.2,FALSE
1925,68,0.05411,0.05269,0.5,36943,1946,35970,356174,9.64,FALSE
1925,69,0.04045,0.03965,0.5,34997,1388,34303,320204,9.15,FALSE
1925,70,0.10915,0.1035,0.5,33609,3479,31870,285901,8.51,FALSE
1925,71,0.04594,0.04491,0.5,30131,1353,29454,254031,8.43,FALSE
1925,72,0.08867,0.08491,0.5,28777,2443,27556,224577,7.8,FALSE
1925,73,0.07989,0.07682,0.5,26334,2023,25323,197021,7.48,FALSE
1925,74,0.09195,0.08791,0.5,24311,2137,23242,171699,7.06,FALSE
1925,75,0.11874,0.11208,0.5,22174,2485,20931,148456,6.7,FALSE
1925,76,0.11199,0.10605,0.5,19689,2088,18645,127525,6.48,FALSE
1925,77,0.11556,0.10925,0.5,17600,1923,16639,108881,6.19,FALSE
1925,78,0.16475,0.15221,0.5,15678,2386,14484,92241,5.88,FALSE
1925,79,0.11442,0.10823,0.5,13291,1438,12572,77757,5.85,FALSE
1925,80,0.20976,0.18985,0.5,11853,2250,10728,65185,5.5,FALSE
1925,81,0.08593,0.08239,0.5,9603,791,9207,54457,5.67,FALSE
1925,82,0.1547,0.1436,0.5,8811,1265,8179,45250,5.14,FALSE
1925,83,0.13135,0.12325,0.5,7546,930,7081,37071,4.91,FALSE
1925,84,0.19786,0.18005,0.5,6616,1191,6020,29990,4.53,FALSE
1925,85,0.21562,0.19463,0.5,5425,1056,4897,23970,4.42,FALSE
1925,86,0.20956,0.18969,0.5,4369,829,3955,19073,4.37,FALSE
1925,87,0.19349,0.17642,0.5,3540,625,3228,15118,4.27,FALSE
1925,88,0.23781,0.21254,0.5,2916,620,2606,11890,4.08,FALSE
1925,89,0.18089,0.16588,0.5,2296,381,2106,9284,4.04,FALSE
1925,90,0.36333,0.30747,0.5,1915,589,1621,7179,3.75,FALSE
1925,91,0.1393,0.13023,0.5,1326,173,1240,5558,4.19,FALSE
1925,92,0.22763,0.20437,0.5,1154,236,1036,4318,3.74,FALSE
1925,93,0.2216,0.1995,0.5,918,183,826,3283,3.58,FALSE
1925,94,0.24751,0.22025,0.5,735,162,654,2456,3.34,FALSE
1925,95,0.2895,0.25289,0.5,573,145,500,1803,3.15,FALSE
1925,96,0.30099,0.26162,0.5,428,112,372,1302,3.04,FALSE
1925,97,0.31269,0.27041,0.5,316,85,273,930,2.94,FALSE
1925,98,0.32459,0.27927,0.5,231,64,198,657,2.85,FALSE
1925,99,0.33669,0.28818,0.5,166,48,142,458,2.76,FALSE
1925,100,0.34897,0.29713,0.5,118,35,101,316,2.67,FALSE
1925,101,0.36143,0.30611,0.5,83,25,70,215,2.59,FALSE
1925,102,0.37406,0.31512,0.5,58,18,49,145,2.51,FALSE
1925,103,0.38684,0.32414,0.5,40,13,33,96,2.44,FALSE
1925,104,0.39976,0.33317,0.5,27,9,22,63,2.37,FALSE
1925,105,0.41282,0.34219,0.5,18,6,15,41,2.31,FALSE
1925,106,0.426,0.35119,0.5,12,4,10,26,2.25,FALSE
1925,107,0.43929,0.36018,0.5,8,3,6,17,2.19,FALSE
1925,108,0.45267,0.36912,0.5,5,2,4,10,2.15,FALSE
1925,109,0.46613,0.37803,0.5,3,1,2,6,2.11,FALSE
1925,110,0.47966,1,2.08,2,2,4,4,2.08,TRUE
1930,0,0.13458,0.12309,0.31,100000,12309,91456,5080267,50.8,FALSE
1930,1,0.04575,0.04472,0.5,87691,3922,85730,4988811,56.89,FALSE
1930,2,0.02031,0.0201,0.5,83769,1684,82927,4903080,58.53,FALSE
1930,3,0.01097,0.01091,0.5,82085,896,81638,4820153,58.72,FALSE
1930,4,0.00741,0.00739,0.5,81190,600,80890,4738515,58.36,FALSE
1930,5,0.00523,0.00521,0.5,80590,420,80380,4657625,57.79,FALSE
1930,6,0.00433,0.00432,0.5,80170,346,79997,4577245,57.09,FALSE
1930,7,0.00317,0.00317,0.5,79824,253,79697,4497248,56.34,FALSE
1930,8,0.00274,0.00274,0.5,79571,218,79462,4417551,55.52,FALSE
1930,9,0.0024,0.0024,0.5,79353,190,79258,4338089,54.67,FALSE
1930,10,0.00233,0.00232,0.5,79163,184,79071,4258831,53.8,FALSE
1930,11,0.00217,0.00217,0.5,78979,172,78893,4179760,52.92,FALSE
1930,12,0.00231,0.00231,0.5,78807,182,78716,4100867,52.04,FALSE
1930,13,0.00224,0.00224,0.5,78625,176,78537,4022151,51.16,FALSE
1930,14,0.00276,0.00275,0.5,78450,216,78342,3943613,50.27,FALSE
1930,15,0.00292,0.00292,0.5,78234,228,78119,3865272,49.41,FALSE
1930,16,0.00331,0.0033,0.5,78005,258,77876,3787152,48.55,FALSE
1930,17,0.00401,0.004,0.5,77748,311,77592,3709276,47.71,FALSE
1930,18,0.00484,0.00483,0.5,77436,374,77249,3631684,46.9,FALSE
1930,19,0.00454,0.00453,0.5,77062,349,76888,3554434,46.12,FALSE
1930,20,0.00476,0.00475,0.5,76713,364,76531,3477546,45.33,FALSE
1930,21,0.00462,0.00461,0.5,76349,352,76173,3401015,44.55,FALSE
1930,22,0.00547,0.00545,0.5,75998,414,75790,3324842,43.75,FALSE
1930,23,0.00545,0.00543,0.5,75583,411,75378,3249051,42.99,FALSE
1930,24,0.00548,0.00546,0.5,75173,411,74967,3173673,42.22,FALSE
1930,25,0.00536,0.00535,0.5,74762,400,74562,3098706,41.45,FALSE
1930,26,0.00544,0.00542,0.5,74362,403,74160,3024144,40.67,FALSE
1930,27,0.00537,0.00535,0.5,73959,396,73761,2949984,39.89,FALSE
1930,28,0.0059,0.00589,0.5,73563,433,73346,2876223,39.1,FALSE
1930,29,0.00469,0.00468,0.5,73130,342,72959,2802877,38.33,FALSE
1930,30,0.00621,0.00619,0.5,72788,450,72563,2729918,37.51,FALSE
1930,31,0.00407,0.00406,0.5,72337,294,72191,2657355,36.74,FALSE
1930,32,0.00597,0.00595,0.5,72044,429,71829,2585164,35.88,FALSE
1930,33,0.00601,0.00599,0.5,71615,429,71401,2513335,35.1,FALSE
1930,34,0.00597,0.00595,0.5,71186,423,70975,2441934,34.3,FALSE
1930,35,0.00686,0.00684,0.5,70763,484,70521,2370960,33.51,FALSE
1930,36,0.00669,0.00666,0.5,70279,468,70045,2300439,32.73,FALSE
1930,37,0.00609,0.00607,0.5,69811,424,69599,2230394,31.95,FALSE
1930,38,0.00757,0.00754,0.5,69387,523,69125,2160795,31.14,FALSE
1930,39,0.00574,0.00572,0.5,68864,394,68667,2091670,30.37,FALSE
1930,40,0.0096,0.00956,0.5,68469,654,68142,2023003,29.55,FALSE
1930,41,0.00521,0.0052,0.5,67815,353,67639,1954861,28.83,FALSE
1930,42,0.00901,0.00897,0.5,67463,605,67160,1887222,27.97,FALSE
1930,43,0.00688,0.00685,0.5,66858,458,66628,1820062,27.22,FALSE
1930,44,0.00861,0.00857,0.5,66399,569,66115,1753434,26.41,FALSE
1930,45,0.01101,0.01095,0.5,65830,721,65470,1687319,25.63,FALSE
1930,46,0.00938,0.00934,0.5,65109,608,64805,1621850,24.91,FALSE
1930,47,0.0087,0.00866,0.5,64501,559,64222,1557044,24.14,FALSE
1930,48,0.01147,0.01141,0.5,63943,730,63578,1492822,23.35,FALSE
1930,49,0.00871,0.00868,0.5,63213,548,62939,1429245,22.61,FALSE
1930,50,0.01528,0.01516,0.5,62665,950,62190,1366306,21.8,FALSE
1930,51,0.00845,0.00841,0.5,61715,519,61455,1304116,21.13,FALSE
1930,52,0.01415,0.01405,0.5,61196,860,60766,1242661,20.31,FALSE
1930,53,0.01231,0.01223,0.5,60336,738,59967,1181896,19.59,FALSE
1930,54,0.01553,0.01541,0.5,59598,919,59138,1121929,18.83,FALSE
1930,55,0.01823,0.01806,0.5,58679,1060,58149,1062791,18.11,FALSE
1930,56,0.01884,0.01867,0.5,57619,1076,57081,1004642,17.44,FALSE
1930,57,0.01638,0.01625,0.5,56543,919,56084,947560,16.76,FALSE
1930,58,0.02225,0.022,0.5,55625,1224,55013,891477,16.03,FALSE
1930,59,0.01745,0.0173,0.5,54401,941,53930,836464,15.38,FALSE
1930,60,0.03478,0.03418,0.5,53460,1827,52546,782534,14.64,FALSE
1930,61,0.01735,0.0172,0.5,51632,888,51188,729988,14.14,FALSE
1930,62,0.03051,0.03005,0.5,50744,1525,49982,678800,13.38,FALSE
1930,63,0.02905,0.02864,0.5,49219,1410,48514,628818,12.78,FALSE
1930,64,0.03606,0.03542,0.5,47810,1694,46963,580304,12.14,FALSE
1930,65,0.0463,0.04526,0.5,46116,2087,45072,533341,11.57,FALSE
1930,66,0.04214,0.04127,0.5,44029,1817,43120,488269,11.09,FALSE
1930,67,0.04204,0.04117,0.5,42212,1738,41343,445148,10.55,FALSE
1930,68,0.05116,0.04988,0.5,40474,2019,39464,403805,9.98,FALSE
1930,69,0.03751,0.03682,0.5,38455,1416,37747,364341,9.47,FALSE
1930,70,0.08654,0.08295,0.5,37039,3073,35503,326594,8.82,FALSE
1930,71,0.04428,0.04332,0.5,33967,1472,33231,291091,8.57,FALSE
1930,72,0.08282,0.07953,0.5,32495,2584,31203,257860,7.94,FALSE
1930,73,0.07647,0.07366,0.5,29911,2203,28809,226657,7.58,FALSE
1930,74,0.09663,0.09218,0.5,27708,2554,26431,197848,7.14,FALSE
1930,75,0.12416,0.1169,0.5,25154,2941,23683,171417,6.81,FALSE
1930,76,0.11631,0.10991,0.5,22213,2442,20992,147734,6.65,FALSE
1930,77,0.11453,0.10833,0.5,19772,2142,18701,126742,6.41,FALSE
1930,78,0.15678,0.14539,0.5,17630,2563,16348,108041,6.13,FALSE
1930,79,0.10114,0.09627,0.5,15067,1450,14341,91693,6.09,FALSE
1930,80,0.18818,0.17199,0.5,13616,2342,12445,77352,5.68,FALSE
1930,81,0.08636,0.08278,0.5,11274,933,10808,64906,5.76,FALSE
1930,82,0.15118,0.14055,0.5,10341,1453,9614,54099,5.23,FALSE
1930,83,0.12899,0.12118,0.5,8887,1077,8349,44485,5.01,FALSE
1930,84,0.19126,0.17457,0.5,7811,1363,7129,36136,4.63,FALSE
1930,85,0.20251,0.18389,0.5,6447,1186,5854,29007,4.5,FALSE
1930,86,0.20623,0.18696,0.5,5262,984,4770,23152,4.4,FALSE
1930,87,0.19493,0.17762,0.5,4278,760,3898,18383,4.3,FALSE
1930,88,0.24015,0.21441,0.5,3518,754,3141,14485,4.12,FALSE
1930,89,0.19007,0.17357,0.5,2764,480,2524,11344,4.1,FALSE
1930,90,0.33539,0.28722,0.5,2284,656,1956,8820,3.86,FALSE
1930,91,0.14539,0.13553,0.5,1628,221,1518,6864,4.22,FALSE
1930,92,0.22856,0.20512,0.5,1407,289,1263,5346,3.8,FALSE
1930,93,0.20997,0.19002,0.5,1119,213,1012,4083,3.65,FALSE
1930,94,0.23484,0.21016,0.5,906,190,811,3071,3.39,FALSE
1930,95,0.28685,0.25087,0.5,716,180,626,2260,3.16,FALSE
1930,96,0.29896,0.26008,0.5,536,139,466,1634,3.05,FALSE
1930,97,0.3113,0.26937,0.5,397,107,343,1168,2.94,FALSE
1930,98,0.32385,0.27872,0.5,290,81,249,824,2.84,FALSE
1930,99,0.3366,0.28811,0.5,209,60,179,575,2.75,FALSE
1930,100,0.34955,0.29755,0.5,149,44,127,396,2.66,FALSE
1930,101,0.36267,0.307,0.5,105,32,88,269,2.58,FALSE
1930,102,0.37595,0.31647,0.5,72,23,61,181,2.5,FALSE
1930,103,0.38939,0.32593,0.5,50,16,41,120,2.42,FALSE
1930,104,0.40295,0.33538,0.5,33,11,28,78,2.35,FALSE
1930,105,0.41664,0.34481,0.5,22,8,18,51,2.28,FALSE
1930,106,0.43042,0.3542,0.5,15,5,12,32,2.22,FALSE
1930,107,0.4443,0.36354,0.5,9,3,8,20,2.17,FALSE
1930,108,0.45825,0.37283,0.5,6,2,5,13,2.12,FALSE
1930,109,0.47226,0.38205,0.5,4,1,3,8,2.08,FALSE
1930,110,0.4863,1,2.06,2,2,5,5,2.06,TRUE
1935,0,0.13253,0.12136,0.31,100000,12136,91575,4913359,49.13,FALSE
1935,1,0.03958,0.03882,0.5,87864,3411,86158,4821784,54.88,FALSE
1935,2,0.01756,0.0174,0.5,84453,1470,83718,4735626,56.07,FALSE
1935,3,0.01014,0.01009,0.5,82983,837,82565,4651908,56.06,FALSE
1935,4,0.00717,0.00714,0.5,82146,587,81853,4569343,55.62,FALSE
1935,5,0.0055,0.00549,0.5,81559,447,81336,4487490,55.02,FALSE
1935,6,0.00461,0.0046,0.5,81112,373,80926,4406155,54.32,FALSE
1935,7,0.00365,0.00364,0.5,80739,294,80592,4325229,53.57,FALSE
1935,8,0.00304,0.00304,0.5,80445,244,80323,4244637,52.76,FALSE
1935,9,0.00278,0.00278,0.5,80201,223,80090,4164314,51.92,FALSE
1935,10,0.00254,0.00253,0.5,79978,203,79877,4084224,51.07,FALSE
1935,11,0.00241,0.00241,0.5,79775,192,79679,4004347,50.2,FALSE
1935,12,0.00254,0.00254,0.5,79583,202,79482,3924668,49.32,FALSE
1935,13,0.00252,0.00252,0.5,79381,200,79281,3845186,48.44,FALSE
1935,14,0.00306,0.00306,0.5,79181,242,79060,3765904,47.56,FALSE
1935,15,0.0032,0.00319,0.5,78939,252,78813,3686844,46.71,FALSE
1935,16,0.00373,0.00372,0.5,78687,293,78541,3608031,45.85,FALSE
1935,17,0.00466,0.00465,0.5,78394,364,78212,3529491,45.02,FALSE
1935,18,0.00631,0.00629,0.5,78030,491,77785,3451279,44.23,FALSE
1935,19,0.0067,0.00668,0.5,77539,518,77280,3373494,43.51,FALSE
1935,20,0.00771,0.00768,0.5,77022,592,76726,3296214,42.8,FALSE
1935,21,0.00728,0.00726,0.5,76430,555,76152,3219488,42.12,FALSE
1935,22,0.00818,0.00814,0.5,75875,618,75566,3143336,41.43,FALSE
1935,23,0.00822,0.00819,0.5,75257,616,74949,3067770,40.76,FALSE
1935,24,0.00817,0.00814,0.5,74641,608,74338,2992820,40.1,FALSE
1935,25,0.0081,0.00807,0.5,74034,597,73735,2918483,39.42,FALSE
1935,26,0.00787,0.00784,0.5,73437,576,73149,2844747,38.74,FALSE
1935,27,0.00783,0.0078,0.5,72861,569,72577,2771598,38.04,FALSE
1935,28,0.00828,0.00825,0.5,72292,596,71994,2699022,37.33,FALSE
1935,29,0.00681,0.00679,0.5,71696,487,71453,2627028,36.64,FALSE
1935,30,0.0088,0.00877,0.5,71209,624,70897,2555575,35.89,FALSE
1935,31,0.00575,0.00574,0.5,70585,405,70383,2484678,35.2,FALSE
1935,32,0.00781,0.00778,0.5,70180,546,69907,2414295,34.4,FALSE
1935,33,0.00754,0.00752,0.5,69634,523,69372,2344388,33.67,FALSE
1935,34,0.00723,0.00721,0.5,69111,498,68862,2275015,32.92,FALSE
1935,35,0.00837,0.00834,0.5,68613,572,68327,2206154,32.15,FALSE
1935,36,0.00891,0.00887,0.5,68040,604,67739,2137827,31.42,FALSE
1935,37,0.0076,0.00757,0.5,67437,511,67182,2070088,30.7,FALSE
1935,38,0.00837,0.00833,0.5,66926,558,66647,2002907,29.93,FALSE
1935,39,0.00794,0.00791,0.5,66369,525,66106,1936259,29.17,FALSE
1935,40,0.01214,0.01206,0.5,65843,794,65446,1870153,28.4,FALSE
1935,41,0.00725,0.00722,0.5,65049,470,64814,1804707,27.74,FALSE
1935,42,0.01096,0.0109,0.5,64579,704,64228,1739893,26.94,FALSE
1935,43,0.00913,0.00909,0.5,63876,581,63585,1675665,26.23,FALSE
1935,44,0.00975,0.0097,0.5,63295,614,62988,1612080,25.47,FALSE
