year,age,race,d,e,m,type
2012,72,o,NA,NA,1.6052973210957093,m_smoothed
2012,73,o,NA,NA,1.511658654473658,m_smoothed
2012,74,o,NA,NA,1.4554894884132645,m_smoothed
2012,75,o,NA,NA,1.4408910174560543,m_smoothed
2012,76,o,NA,NA,1.4746256883842148,m_smoothed
2012,77,o,NA,NA,1.559456698747547,m_smoothed
2012,78,o,NA,NA,1.6886426678990867,m_smoothed
2012,79,o,NA,NA,1.8539638021120046,m_smoothed
2012,80,o,NA,NA,2.0435719638758707,m_smoothed
2012,81,o,NA,NA,2.2394467515126846,m_smoothed
2012,82,o,NA,NA,2.4232354965879304,m_smoothed
2012,83,o,NA,NA,2.586610914608297,m_smoothed
2012,84,o,NA,NA,2.7227948602808727,m_smoothed
2012,85,o,NA,NA,2.8256268038094032,m_smoothed
2013,0,o,NA,NA,0.4485773529572584,m_smoothed
2013,1,o,NA,NA,0.2658219882247388,m_smoothed
2013,2,o,NA,NA,0.15959671987365573,m_smoothed
2013,3,o,NA,NA,0.09895345373918518,m_smoothed
2013,4,o,NA,NA,0.06458123177094605,m_smoothed
2013,5,o,NA,NA,0.0452069495955363,m_smoothed
2013,6,o,NA,NA,0.03448818596575224,m_smoothed
2013,7,o,NA,NA,0.029095128373601366,m_smoothed
2013,8,o,NA,NA,0.027540278730500856,m_smoothed
2013,9,o,NA,NA,0.02967753748850779,m_smoothed
2013,10,o,NA,NA,0.036868630048372694,m_smoothed
2013,11,o,NA,NA,0.05218499748301261,m_smoothed
2013,12,o,NA,NA,0.08181932908363401,m_smoothed
2013,13,o,NA,NA,0.13810718590407792,m_smoothed
2013,14,o,NA,NA,0.2439244236086779,m_smoothed
2013,15,o,NA,NA,0.43821492912386917,m_smoothed
2013,16,o,NA,NA,0.7812702262490259,m_smoothed
2013,17,o,NA,NA,1.3529113486807838,m_smoothed
2013,18,o,NA,NA,2.2274606257917626,m_smoothed
2013,19,o,NA,NA,3.4130451330086604,m_smoothed
2013,20,o,NA,NA,4.767008857320583,m_smoothed
2013,21,o,NA,NA,6.050882232356979,m_smoothed
2013,22,o,NA,NA,7.101486572668383,m_smoothed
2013,23,o,NA,NA,7.848830910328011,m_smoothed
2013,24,o,NA,NA,8.320570668515595,m_smoothed
2013,25,o,NA,NA,8.616057241429404,m_smoothed
2013,26,o,NA,NA,8.81835893150391,m_smoothed
2013,27,o,NA,NA,8.94042020698117,m_smoothed
2013,28,o,NA,NA,8.991880280373618,m_smoothed
2013,29,o,NA,NA,8.98456359103712,m_smoothed
2013,30,o,NA,NA,8.93159175069695,m_smoothed
2013,31,o,NA,NA,8.846769526142708,m_smoothed
2013,32,o,NA,NA,8.744133639203115,m_smoothed
2013,33,o,NA,NA,8.637317958322337,m_smoothed
2013,34,o,NA,NA,8.539351674543688,m_smoothed
2013,35,o,NA,NA,8.462678428426262,m_smoothed
2013,36,o,NA,NA,8.41291675030047,m_smoothed
2013,37,o,NA,NA,8.379167049061927,m_smoothed
2013,38,o,NA,NA,8.348224892550045,m_smoothed
2013,39,o,NA,NA,8.30711064108818,m_smoothed
2013,40,o,NA,NA,8.243126965393301,m_smoothed
2013,41,o,NA,NA,8.152184809247462,m_smoothed
2013,42,o,NA,NA,8.05808922171708,m_smoothed
2013,43,o,NA,NA,7.9895256335815885,m_smoothed
2013,44,o,NA,NA,7.974356082603077,m_smoothed
2013,45,o,NA,NA,8.041013690667928,m_smoothed
2013,46,o,NA,NA,8.210351611503585,m_smoothed
2013,47,o,NA,NA,8.457508909628674,m_smoothed
2013,48,o,NA,NA,8.741614361682545,m_smoothed
2013,49,o,NA,NA,9.016706487877554,m_smoothed
2013,50,o,NA,NA,9.23102589006514,m_smoothed
2013,51,o,NA,NA,9.334675074496387,m_smoothed
2013,52,o,NA,NA,9.314412315155113,m_smoothed
2013,53,o,NA,NA,9.17537088141654,m_smoothed
2013,54,o,NA,NA,8.92709296336685,m_smoothed
2013,55,o,NA,NA,8.582643831977366,m_smoothed
2013,56,o,NA,NA,8.157767573965316,m_smoothed
2013,57,o,NA,NA,7.670916170917871,m_smoothed
2013,58,o,NA,NA,7.141217973291434,m_smoothed
2013,59,o,NA,NA,6.58673608565771,m_smoothed
2013,60,o,NA,NA,6.023722184902126,m_smoothed
2013,61,o,NA,NA,5.466327312237508,m_smoothed
2013,62,o,NA,NA,4.9282629889500065,m_smoothed
2013,63,o,NA,NA,4.421002899135395,m_smoothed
2013,64,o,NA,NA,3.952209637010783,m_smoothed
2013,65,o,NA,NA,3.526265117909667,m_smoothed
2013,66,o,NA,NA,3.1449313181191827,m_smoothed
2013,67,o,NA,NA,2.8081978615132837,m_smoothed
2013,68,o,NA,NA,2.514741149572,m_smoothed
2013,69,o,NA,NA,2.262234559555284,m_smoothed
2013,70,o,NA,NA,2.0478137392021827,m_smoothed
2013,71,o,NA,NA,1.8685439952779554,m_smoothed
2013,72,o,NA,NA,1.7241374560350076,m_smoothed
2013,73,o,NA,NA,1.616685729108917,m_smoothed
2013,74,o,NA,NA,1.5482242951960477,m_smoothed
2013,75,o,NA,NA,1.5218298701777409,m_smoothed
2013,76,o,NA,NA,1.5429316412303016,m_smoothed
2013,77,o,NA,NA,1.6124937886066952,m_smoothed
2013,78,o,NA,NA,1.7217944935088192,m_smoothed
2013,79,o,NA,NA,1.8606701824586465,m_smoothed
2013,80,o,NA,NA,2.015743282034,m_smoothed
2013,81,o,NA,NA,2.168519487962608,m_smoothed
2013,82,o,NA,NA,2.302210093811941,m_smoothed
2013,83,o,NA,NA,2.4121444747111567,m_smoothed
2013,84,o,NA,NA,2.4961778630822398,m_smoothed
2013,85,o,NA,NA,2.5532814964458592,m_smoothed
2014,0,o,NA,NA,0.41571426967810504,m_smoothed
2014,1,o,NA,NA,0.24808198954164215,m_smoothed
2014,2,o,NA,NA,0.15025615930731506,m_smoothed
2014,3,o,NA,NA,0.09408115325096716,m_smoothed
2014,4,o,NA,NA,0.06203015121860403,m_smoothed
2014,5,o,NA,NA,0.043851473246500024,m_smoothed
2014,6,o,NA,NA,0.03374687229894796,m_smoothed
2014,7,o,NA,NA,0.028660691169222954,m_smoothed
2014,8,o,NA,NA,0.027231652928591015,m_smoothed
2014,9,o,NA,NA,0.029344450420148674,m_smoothed
2014,10,o,NA,NA,0.036290489200847896,m_smoothed
2014,11,o,NA,NA,0.05097811105131295,m_smoothed
2014,12,o,NA,NA,0.07930588626951737,m_smoothed
2014,13,o,NA,NA,0.1331811506940192,m_smoothed
2014,14,o,NA,NA,0.23533181695826394,m_smoothed
2014,15,o,NA,NA,0.42649968506350155,m_smoothed
2014,16,o,NA,NA,0.7732638457434483,m_smoothed
2014,17,o,NA,NA,1.3687252844202258,m_smoothed
2014,18,o,NA,NA,2.308347662003159,m_smoothed
2014,19,o,NA,NA,3.6199222313419717,m_smoothed
2014,20,o,NA,NA,5.154833995859977,m_smoothed
2014,21,o,NA,NA,6.6377771724873975,m_smoothed
2014,22,o,NA,NA,7.8695553923511055,m_smoothed
2014,23,o,NA,NA,8.756878564291508,m_smoothed
2014,24,o,NA,NA,9.323352872147831,m_smoothed
2014,25,o,NA,NA,9.680935126177348,m_smoothed
2014,26,o,NA,NA,9.92742291122493,m_smoothed
2014,27,o,NA,NA,10.082311590523094,m_smoothed
2014,28,o,NA,NA,10.161944898646015,m_smoothed
2014,29,o,NA,NA,10.185337777089568,m_smoothed
2014,30,o,NA,NA,10.172834295674466,m_smoothed
2014,31,o,NA,NA,10.137624261718862,m_smoothed
2014,32,o,NA,NA,10.078226673430331,m_smoothed
2014,33,o,NA,NA,9.991690630224072,m_smoothed
2014,34,o,NA,NA,9.875383602557697,m_smoothed
2014,35,o,NA,NA,9.727082461916204,m_smoothed
2014,36,o,NA,NA,9.547743078211285,m_smoothed
2014,37,o,NA,NA,9.345420799911306,m_smoothed
2014,38,o,NA,NA,9.128877510265854,m_smoothed
2014,39,o,NA,NA,8.906286259645974,m_smoothed
2014,40,o,NA,NA,8.685144866544483,m_smoothed
2014,41,o,NA,NA,8.476824734690625,m_smoothed
2014,42,o,NA,NA,8.307037852230593,m_smoothed
2014,43,o,NA,NA,8.20296136943423,m_smoothed
2014,44,o,NA,NA,8.191459295136122,m_smoothed
2014,45,o,NA,NA,8.301807634122667,m_smoothed
2014,46,o,NA,NA,8.55641869272074,m_smoothed
2014,47,o,NA,NA,8.922859159500291,m_smoothed
2014,48,o,NA,NA,9.347437635054243,m_smoothed
2014,49,o,NA,NA,9.766555560086495,m_smoothed
2014,50,o,NA,NA,10.1049546028172,m_smoothed
2014,51,o,NA,NA,10.288979275762939,m_smoothed
2014,52,o,NA,NA,10.30832364391545,m_smoothed
2014,53,o,NA,NA,10.184466056946956,m_smoothed
2014,54,o,NA,NA,9.944475531935,m_smoothed
2014,55,o,NA,NA,9.617846302638311,m_smoothed
2014,56,o,NA,NA,9.231401822123896,m_smoothed
2014,57,o,NA,NA,8.789641789965657,m_smoothed
2014,58,o,NA,NA,8.28861838067205,m_smoothed
2014,59,o,NA,NA,7.7284065676923275,m_smoothed
2014,60,o,NA,NA,7.113511308409123,m_smoothed
2014,61,o,NA,NA,6.454437586849014,m_smoothed
2014,62,o,NA,NA,5.782298795891733,m_smoothed
2014,63,o,NA,NA,5.132986912120998,m_smoothed
2014,64,o,NA,NA,4.531514622413101,m_smoothed
2014,65,o,NA,NA,3.992972459777246,m_smoothed
2014,66,o,NA,NA,3.5243147293144066,m_smoothed
2014,67,o,NA,NA,3.1229583120280737,m_smoothed
2014,68,o,NA,NA,2.7814339375341395,m_smoothed
2014,69,o,NA,NA,2.492663611032698,m_smoothed
2014,70,o,NA,NA,2.2502577255221867,m_smoothed
2014,71,o,NA,NA,2.048692414876227,m_smoothed
2014,72,o,NA,NA,1.885890096974613,m_smoothed
2014,73,o,NA,NA,1.7626793775557505,m_smoothed
2014,74,o,NA,NA,1.6799951702330453,m_smoothed
2014,75,o,NA,NA,1.6397625071253965,m_smoothed
2014,76,o,NA,NA,1.6459306530893936,m_smoothed
2014,77,o,NA,NA,1.697582873412738,m_smoothed
2014,78,o,NA,NA,1.78412833255898,m_smoothed
2014,79,o,NA,NA,1.8937431723096243,m_smoothed
2014,80,o,NA,NA,2.012056569871265,m_smoothed
2014,81,o,NA,NA,2.120897591724304,m_smoothed
2014,82,o,NA,NA,2.2057421278620755,m_smoothed
2014,83,o,NA,NA,2.265550240715082,m_smoothed
2014,84,o,NA,NA,2.3021334551550523,m_smoothed
2014,85,o,NA,NA,2.318350270242891,m_smoothed
2015,0,o,NA,NA,0.3779657515384335,m_smoothed
2015,1,o,NA,NA,0.2275140221147754,m_smoothed
2015,2,o,NA,NA,0.1393425230380797,m_smoothed
2015,3,o,NA,NA,0.08836676349564472,m_smoothed
2015,4,o,NA,NA,0.059051916879025966,m_smoothed
2015,5,o,NA,NA,0.0423039215410158,m_smoothed
2015,6,o,NA,NA,0.032953446599608256,m_smoothed
2015,7,o,NA,NA,0.02826848615379037,m_smoothed
2015,8,o,NA,NA,0.02704507344808291,m_smoothed
2015,9,o,NA,NA,0.029225375505704216,m_smoothed
2015,10,o,NA,NA,0.036067741048407743,m_smoothed
2015,11,o,NA,NA,0.050383992874059105,m_smoothed
2015,12,o,NA,NA,0.07790395172677446,m_smoothed
2015,13,o,NA,NA,0.1303432550198814,m_smoothed
2015,14,o,NA,NA,0.2307005899652401,m_smoothed
2015,15,o,NA,NA,0.4222319338493287,m_smoothed
2015,16,o,NA,NA,0.7791936738604345,m_smoothed
2015,17,o,NA,NA,1.4107496086254263,m_smoothed
2015,18,o,NA,NA,2.4380983549331177,m_smoothed
2015,19,o,NA,NA,3.913234289297113,m_smoothed
2015,20,o,NA,NA,5.679429968853361,m_smoothed
2015,21,o,NA,NA,7.41340731058295,m_smoothed
2015,22,o,NA,NA,8.869214339809377,m_smoothed
2015,23,o,NA,NA,9.924085419200996,m_smoothed
2015,24,o,NA,NA,10.597850064269508,m_smoothed
2015,25,o,NA,NA,11.0203798886418,m_smoothed
2015,26,o,NA,NA,11.309876902818454,m_smoothed
2015,27,o,NA,NA,11.495691334898856,m_smoothed
2015,28,o,NA,NA,11.604162999440073,m_smoothed
2015,29,o,NA,NA,11.66486356099385,m_smoothed
2015,30,o,NA,NA,11.70879947753965,m_smoothed
2015,31,o,NA,NA,11.748502693175617,m_smoothed
2015,32,o,NA,NA,11.759352537952449,m_smoothed
2015,33,o,NA,NA,11.712512974423163,m_smoothed
2015,34,o,NA,NA,11.580240846984664,m_smoothed
2015,35,o,NA,NA,11.337634164851698,m_smoothed
2015,36,o,NA,NA,10.981290148125506,m_smoothed
2015,37,o,NA,NA,10.552997990717358,m_smoothed
2015,38,o,NA,NA,10.097668648953977,m_smoothed
2015,39,o,NA,NA,9.654290352587438,m_smoothed
2015,40,o,NA,NA,9.255604412960718,m_smoothed
2015,41,o,NA,NA,8.928553551030694,m_smoothed
2015,42,o,NA,NA,8.695041330695814,m_smoothed
2015,43,o,NA,NA,8.575917312083076,m_smoothed
2015,44,o,NA,NA,8.594331121401275,m_smoothed
2015,45,o,NA,NA,8.779510727005453,m_smoothed
2015,46,o,NA,NA,9.155989253609011,m_smoothed
2015,47,o,NA,NA,9.684144947145453,m_smoothed
2015,48,o,NA,NA,10.295911570606966,m_smoothed
2015,49,o,NA,NA,10.9054151255848,m_smoothed
2015,50,o,NA,NA,11.405644614704357,m_smoothed
2015,51,o,NA,NA,11.689578364200072,m_smoothed
2015,52,o,NA,NA,11.749171909723481,m_smoothed
2015,53,o,NA,NA,11.627434533340503,m_smoothed
2015,54,o,NA,NA,11.375507269462567,m_smoothed
2015,55,o,NA,NA,11.046122570923446,m_smoothed
2015,56,o,NA,NA,10.683196552611395,m_smoothed
2015,57,o,NA,NA,10.276357445010474,m_smoothed
2015,58,o,NA,NA,9.793410028365937,m_smoothed
2015,59,o,NA,NA,9.210571870523054,m_smoothed
2015,60,o,NA,NA,8.515268475037303,m_smoothed
2015,61,o,NA,NA,7.711911530762141,m_smoothed
2015,62,o,NA,NA,6.855501223067635,m_smoothed
2015,63,o,NA,NA,6.015739102404141,m_smoothed
2015,64,o,NA,NA,5.240834337952534,m_smoothed
2015,65,o,NA,NA,4.5589264063636215,m_smoothed
2015,66,o,NA,NA,3.981999990227146,m_smoothed
2015,67,o,NA,NA,3.5025131293788103,m_smoothed
2015,68,o,NA,NA,3.104139392468017,m_smoothed
2015,69,o,NA,NA,2.7732819770201425,m_smoothed
2015,70,o,NA,NA,2.4988872387097616,m_smoothed
2015,71,o,NA,NA,2.272098390263357,m_smoothed
2015,72,o,NA,NA,2.088528184931104,m_smoothed
2015,73,o,NA,NA,1.9473699095710004,m_smoothed
2015,74,o,NA,NA,1.8482018922325718,m_smoothed
2015,75,o,NA,NA,1.7916003546447963,m_smoothed
2015,76,o,NA,NA,1.7798587780635946,m_smoothed
2015,77,o,NA,NA,1.8101769814984918,m_smoothed
2015,78,o,NA,NA,1.8703985138765327,m_smoothed
2015,79,o,NA,NA,1.9475141469832793,m_smoothed
2015,80,o,NA,NA,2.0268247519596265,m_smoothed
2015,81,o,NA,NA,2.0912633900625583,m_smoothed
2015,82,o,NA,NA,2.129075401557443,m_smoothed
2015,83,o,NA,NA,2.142600070685664,m_smoothed
2015,84,o,NA,NA,2.1367998173295466,m_smoothed
2015,85,o,NA,NA,2.117210780743996,m_smoothed
2016,0,o,NA,NA,0.33840929313779683,m_smoothed
2016,1,o,NA,NA,0.2057775894979107,m_smoothed
2016,2,o,NA,NA,0.12771221628278726,m_smoothed
2016,3,o,NA,NA,0.08224433323361792,m_smoothed
2016,4,o,NA,NA,0.0558700819138901,m_smoothed
2016,5,o,NA,NA,0.04068781411128474,m_smoothed
2016,6,o,NA,NA,0.032186902699309704,m_smoothed
2016,7,o,NA,NA,0.027981798647463255,m_smoothed
2016,8,o,NA,NA,0.027045810855755876,m_smoothed
2016,9,o,NA,NA,0.029403474532193736,m_smoothed
2016,10,o,NA,NA,0.0363239304882683,m_smoothed
2016,11,o,NA,NA,0.05060341068022107,m_smoothed
2016,12,o,NA,NA,0.07795557327925631,m_smoothed
2016,13,o,NA,NA,0.13019222460050298,m_smoothed
2016,14,o,NA,NA,0.23109124645949117,m_smoothed
2016,15,o,NA,NA,0.4272748050215245,m_smoothed
